등급,요양기관명,시도,시군구,전화,홈페이지,후크,문의폼,카카오채널,방침페이지,HTTP,점검일
X,체크인내과의원,경기,고양일산서구,031-911-7176,http://www.jeongclinic.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.jeongclinic.kr/,,,,,2026-08-06
X,광명탑내과의원,경기,광명시,02-899-8275,https://gmtop.co.kr/,접속 실패: net::ERR_CONNECTION_REFUSED at https://gmtop.co.kr/,,,,,2026-08-06
X,비쥬의원,경기,광명시,02-6414-3151,http://soonpoong.3458.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://soonpoong.3458.co.kr/,,,,,2026-08-06
X,소예피부과의원,경기,광명시,02-897-0867,http://www.soye.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.soye.co.kr/,,,,,2026-08-06
X,곤지암내과의원,경기,광주시,031-769-8276,http://www.gmedical.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.gmedical.co.kr/,,,,,2026-08-06
X,곤지암성모의원,경기,광주시,031-763-6553,http://www.gonjiamdr.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.gonjiamdr.co.kr/,,,,,2026-08-06
X,수비뇨기과의원,경기,광주시,031-798-7582,http://www.mantop.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.mantop.co.kr/,,,,,2026-08-06
X,아이웰빙의원,경기,광주시,031-797-0306,http://www.iwbclinic.com/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.iwbclinic.com/index.asp,,,,,2026-08-06
X,유로미비뇨기과의원,경기,광주시,031-798-3570,http://www.uromi.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.uromi.co.kr/,,,,,2026-08-06
X,크리스탈의원,경기,광주시,031-761-8400,http://www.crystalclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.crystalclinic.co.kr/,,,,,2026-08-06
X,톡스앤미의원,경기,광주시,031-764-0819,http://www.squeeze.or.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.squeeze.or.kr/,,,,,2026-08-06
X,민소아청소년과의원,경기,구리시,031-572-0110,http://www.ysbon.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ysbon.co.kr/,,,,,2026-08-06
X,유로진남성비뇨기과의원,경기,구리시,031-551-0070,http://www.urogynguri.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.urogynguri.co.kr/,,,,,2026-08-06
X,조셉의원,경기,구리시,031-557-5500,http://blog.daum.net/japsc,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://blog.daum.net/japsc,,,,,2026-08-06
X,김국민의원,경기,군포시,031-392-9001,http://www.man-power.co.kr/sub01/sub01_0403.php,접속 실패: Navigation Timeout Exceeded: 25000ms exceeded,,,,,2026-08-06
X,연세속시원의원,경기,군포시,031-392-3090,http://www.yesmed.or.kr/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.yesmed.or.kr/index.asp,,,,,2026-08-06
X,연세피부과의원,경기,군포시,031-343-2420,http://www.skinyonsei.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.skinyonsei.co.kr/,,,,,2026-08-06
X,연세항맥외과의원,경기,군포시,031-393-3305,http://www.hangmac.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.hangmac.net/,,,,,2026-08-06
X,라임비뇨기과의원,경기,김포시,031-986-7511,http://www.kimpo-lime.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.kimpo-lime.com/,,,,,2026-08-06
X,하이이비인후과의원,경기,김포시,031-985-3117,http://blog.daum.net/pearch,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://blog.daum.net/pearch,,,,,2026-08-06
X,김란산부인과의원,경기,남양주시,031-521-0035,http://k-ran.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://k-ran.co.kr/,,,,,2026-08-06
X,라라봄소아청소년과의원,경기,남양주시,031-568-7870,http://www.lalavom.com/,접속 실패: Navigation Timeout Exceeded: 25000ms exceeded,,,,,2026-08-06
X,미애로의원,경기,남양주시,031-511-9090,http://www.miaeron.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.miaeron.com/,,,,,2026-08-06
X,중앙내과의원,경기,남양주시,031-593-8273,http://www.jungangclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.jungangclinic.com/,,,,,2026-08-06
X,호평성모마취통증의학과의원,경기,남양주시,031-592-0505,http://www.painhair.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.painhair.co.kr/,,,,,2026-08-06
X,이은종내과의원,경기,동두천시,031-862-8700,http://www.leeej.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.leeej.com/,,,,,2026-08-06
X,하나의원,경기,동두천시,031-868-1275,http://www.hananpclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.hananpclinic.co.kr/,,,,,2026-08-06
X,동안미의원,경기,부천소사구,032-668-8297,http://donganmi.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://donganmi.co.kr/,,,,,2026-08-06
X,부천연합의원,경기,부천소사구,032-611-4075,http://blog.daum.net/rlatjgud,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://blog.daum.net/rlatjgud,,,,,2026-08-06
X,임병욱내과의원,경기,부천소사구,032-349-0075,http://www.limsclinic.co.kr/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.limsclinic.co.kr/index.asp,,,,,2026-08-06
X,제이드산부인과의원,경기,부천소사구,032-342-1001,https://jade-women&apos;sclinic.com/,접속 실패: Protocol error (Page.navigate): Cannot navigate to invalid URL,,,,,2026-08-06
X,현민숙소아과의원,경기,부천소사구,032-346-6344,http://www.ewhabimanclinic.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ewhabimanclinic.kr/,,,,,2026-08-06
X,차앤윤산부인과의원,경기,부천오정구,032-672-5600,http://www.ny-clinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ny-clinic.co.kr/,,,,,2026-08-06
X,더유스의원,경기,부천원미구,032-322-4875,http://lime-orange.com/urology/main.php,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://lime-orange.com/urology/main.php,,,,,2026-08-06
X,사단법인누가참의원,경기,부천원미구,032-665-2100,http://www.bestnuga.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.bestnuga.com/,,,,,2026-08-06
X,제너리스의원,경기,부천원미구,032-323-7577,http://www.bc.generless.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.bc.generless.com/,,,,,2026-08-06
X,중동서울외과의원,경기,부천원미구,032-323-7781,http://www.chizil1004.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.chizil1004.co.kr/,,,,,2026-08-06
X,네이처성형외과의원,경기,성남분당구,031-708-5117,http://www.naturebeauty.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.naturebeauty.kr/,,,,,2026-08-06
X,리즈온의원,경기,성남분당구,031-705-0870,http://www.ilovemimo.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ilovemimo.com/,,,,,2026-08-06
X,리즈피부과의원,경기,성남분당구,713-3553,http://www.leeskinclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.leeskinclinic.com/,,,,,2026-08-06
X,미모아피부과의원,경기,성남분당구,031-711-0086,http://www.mimoreskin.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.mimoreskin.co.kr/,,,,,2026-08-06
X,분당우리산부인과의원,경기,성남분당구,713-3700,http://hyunobgy.co.kr/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://hyunobgy.co.kr/index.asp,,,,,2026-08-06
X,서울메이피부과의원,경기,성남분당구,031-713-7766,http://www.seoulmay.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.seoulmay.com/,,,,,2026-08-06
X,아이린피부과의원,경기,성남분당구,031-719-7525,http://ilinnclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://ilinnclinic.com/,,,,,2026-08-06
X,야베스가정의학과의원,경기,성남분당구,707-3224,http://www.jfmc.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.jfmc.co.kr/,,,,,2026-08-06
X,연세탑비뇨기과의원,경기,성남분당구,715-0068,http://ystopuro.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://ystopuro.co.kr/,,,,,2026-08-06
X,오라클피부과의원,경기,성남분당구,031-707-4975,http://www.oracleclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.oracleclinic.com/,,,,,2026-08-06
X,의료법인 성모의료재단 율동의원,경기,성남분당구,707-0092,http://www.stmarypla.co.kr/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.stmarypla.co.kr/index.asp,,,,,2026-08-06
X,판교 예스의원,경기,성남분당구,031-628-1980,http://www.yes-clinic.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.yes-clinic.net/,,,,,2026-08-06
X,행복한여우의원,경기,성남분당구,031-707-8878,http://www.happyfox.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.happyfox.kr/,,,,,2026-08-06
X,힙스청담의원,경기,성남분당구,031-8017-7103,http://blog.daum.net/100ysfm/2,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://blog.daum.net/100ysfm/2,,,,,2026-08-06
X,굿비뇨기과의원,경기,성남수정구,031-731-5002,http://www.skingood.co.kr/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.skingood.co.kr/index.asp,,,,,2026-08-06
X,오라클피부과의원,경기,성남중원구,031-745-5575,http://www.oracleclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.oracleclinic.com/,,,,,2026-08-06
X,비아체의원,경기,수원권선구,031-205-8975,http://www.viace.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.viace.net/,,,,,2026-08-06
X,서수원미라클의원,경기,수원권선구,031-278-4930,http://www.mantop.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.mantop.co.kr/,,,,,2026-08-06
X,트루맨남성의원,경기,수원권선구,031-237-7565,http://www.7565.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.7565.co.kr/,,,,,2026-08-06
X,톤즈의원 수원광교점,경기,수원영통구,031-8019-5020,http://tones3.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://tones3.com/,,,,,2026-08-06
X,뉴하나로외과의원,경기,수원장안구,031-269-9530,http://www.newhanaro.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.newhanaro.net/,,,,,2026-08-06
X,두리이비인후과의원수원점,경기,수원장안구,031-247-2275,http://www.swdoori.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.swdoori.com/,,,,,2026-08-06
X,순여성의원,경기,수원장안구,031-269-3838,http://soonwc.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://soonwc.com/,,,,,2026-08-06
X,뷰티라운지의원,경기,수원팔달구,031-548-2812,https://suwon.beautyloungeclinic.co.kr/,접속 실패: net::ERR_CONNECTION_REFUSED at https://suwon.beautyloungeclinic.co.kr/,,,,,2026-08-06
X,아름다운정신과의원,경기,수원팔달구,031-256-1588,http://www.gooooddoc.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.gooooddoc.com/,,,,,2026-08-06
X,오라클피부과의원,경기,수원팔달구,031-224-5727,http://www.oracleclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.oracleclinic.com/,,,,,2026-08-06
X,이주봉피부과의원,경기,수원팔달구,031-251-3350,http://www.leejoobong.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.leejoobong.com/,,,,,2026-08-06
X,투유의원,경기,수원팔달구,031-223-8890,http://www.newcfps.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.newcfps.com/,,,,,2026-08-06
X,힐스킨피부과의원,경기,수원팔달구,898-9588,http://mysosom.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://mysosom.com/,,,,,2026-08-06
X,문소아과의원,경기,시흥시,031-315-0029,http://www.moonped.co.kr/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.moonped.co.kr/index.asp,,,,,2026-08-06
X,비앤에스의원,경기,시흥시,031-499-2162,http://bnsskinbody.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://bnsskinbody.co.kr/,,,,,2026-08-06
X,연세클리어의원,경기,시흥시,031-365-5533,http://yslines.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://yslines.co.kr/,,,,,2026-08-06
X,고려정외과의원,경기,안산단원구,031-487-9897,http://www.krsurg.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.krsurg.co.kr/,,,,,2026-08-06
X,멘파워비뇨기과의원,경기,안산단원구,031-411-5700,http://www.man-power.co.kr/sub01/sub01_0405.php,접속 실패: Navigation Timeout Exceeded: 25000ms exceeded,,,,,2026-08-06
X,조비뇨기과의원,경기,안산단원구,031-413-2888,http://www.joclinic.net/,접속 실패: Navigation Timeout Exceeded: 25000ms exceeded,,,,,2026-08-06
X,행복한여성의원,경기,안산상록구,031-438-3501,http://www.hisam.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.hisam.co.kr/,,,,,2026-08-06
X,현제의원,경기,안산상록구,031-419-5377,http://www.hyunjei.com/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.hyunjei.com/index.asp,,,,,2026-08-06
X,하나여성의원,경기,안성시,031-677-7700,http://www.hanamom.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.hanamom.com/,,,,,2026-08-06
X,김영도피부과의원,경기,안양동안구,031-454-6644,http://www.hayan-pibu.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.hayan-pibu.co.kr/,,,,,2026-08-06
X,리안피부과의원,경기,안양동안구,031-476-1900,http://www.rean.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.rean.kr/,,,,,2026-08-06
X,연세삼성의원,경기,안양동안구,031-429-0702,http://www.happyhang.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.happyhang.net/,,,,,2026-08-06
X,이병택정형외과의원,경기,안양동안구,031-386-7579,http://www.bestjoint.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.bestjoint.co.kr/,,,,,2026-08-06
X,프로비뇨기과의원,경기,안양동안구,031-421-7511,http://www.manclinic.co.kr/,접속 실패: Navigation Timeout Exceeded: 25000ms exceeded,,,,,2026-08-06
X,아름다운선의원,경기,안양만안구,031-447-7400,http://www.seonclinic.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.seonclinic.net/,,,,,2026-08-06
X,우성외과의원,경기,안양만안구,031-446-5157,http://www.wosungclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.wosungclinic.com/,,,,,2026-08-06
X,21세기의원,경기,양주시,031-856-3007,http://www.21skin.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.21skin.co.kr/,,,,,2026-08-06
X,드림365소아청소년과의원,경기,양주시,031-863-9090,http://www.smilelee.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.smilelee.co.kr/,,,,,2026-08-06
X,굿비뇨기과의원,경기,양평군,031-775-0875,http://www.good-clinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.good-clinic.co.kr/,,,,,2026-08-06
X,하나로의원,경기,양평군,031-771-9990,http://www.ehanaro.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ehanaro.co.kr/,,,,,2026-08-06
X,조은형외과의원,경기,여주시,886-7114,http://chosurg.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://chosurg.co.kr/,,,,,2026-08-06
X,두리이비인후과의원,경기,오산시,031-378-2204,http://www.doorient.com/,접속 실패: net::ERR_EMPTY_RESPONSE at http://www.doorient.com/,,,,,2026-08-06
X,연세으뜸정형외과의원,경기,오산시,031-378-7525,http://www.primeos.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.primeos.co.kr/,,,,,2026-08-06
X,한솔비뇨기과의원,경기,오산시,031-377-9400,http://www.hansolclinic.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.hansolclinic.kr/,,,,,2026-08-06
X,베스톤비뇨기과의원,경기,용인기흥구,031-286-6608,http://www.bestoneclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.bestoneclinic.co.kr/,,,,,2026-08-06
X,서울성모내과의원,경기,용인기흥구,031-284-7198,http://www.stmarys.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.stmarys.kr/,,,,,2026-08-06
X,임마누엘피부과의원,경기,용인기흥구,031-889-7533,http://immanuelskin.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://immanuelskin.co.kr/,,,,,2026-08-06
X,광교미소모아내과의원,경기,용인수지구,031-212-1475,http://www.misomoa.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.misomoa.co.kr/,,,,,2026-08-06
X,메디미의원,경기,용인수지구,031-264-2800,http://www.medimiclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.medimiclinic.com/,,,,,2026-08-06
X,사랑내과의원,경기,용인수지구,031-266-7575,http://www.dryclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.dryclinic.co.kr/,,,,,2026-08-06
X,아름다운피부과의원,경기,용인수지구,031-212-7375,http://www.xn--vb0b05im9fvqe64lf8b936b.xn--3e0b707e/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.xn--vb0b05im9fvqe64lf8b936b.xn--3e0b707e/,,,,,2026-08-06
X,한마음내과영상의학과의원,경기,용인수지구,031-263-8090,http://www.hanmaummedi.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.hanmaummedi.co.kr/,,,,,2026-08-06
X,해맑은소아청소년과의원,경기,용인수지구,031-896-8297,http://www.sunsoa.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.sunsoa.co.kr/,,,,,2026-08-06
X,용인우리내과의원,경기,용인처인구,031-323-1667,http://yonginwoori.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://yonginwoori.com/,,,,,2026-08-06
X,로앤산부인과의원,경기,의정부시,031-856-2288,http://www.prime-sm.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.prime-sm.com/,,,,,2026-08-06
X,멘파워비뇨기과의원,경기,의정부시,031-851-6400,http://www.man-power.co.kr/sub01/sub01_0406.php,접속 실패: Navigation Timeout Exceeded: 25000ms exceeded,,,,,2026-08-06
X,소망가정의학과의원,경기,의정부시,031-856-2200,http://www.beautysomang.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.beautysomang.co.kr/,,,,,2026-08-06
X,요한비뇨기과의원,경기,의정부시,031-855-8822,http://www.johanuro.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.johanuro.com/,,,,,2026-08-06
X,의정부빔스테틱의원,경기,의정부시,031-841-7979,http://www.ystops.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ystops.co.kr/,,,,,2026-08-06
X,닥터지의원,경기,이천시,031-638-8889,http://www.realclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.realclinic.co.kr/,,,,,2026-08-06
X,서울비뇨기과의원,경기,이천시,031-638-8877,http://www.seoulpibu.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.seoulpibu.co.kr/,,,,,2026-08-06
X,송정한빛의원,경기,이천시,031-633-4377,http://www.hanvit-clinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.hanvit-clinic.co.kr/,,,,,2026-08-06
X,장내과의원,경기,이천시,,http://www.jangim.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.jangim.co.kr/,,,,,2026-08-06
X,365삼성i소아청소년과의원,경기,파주시,031-945-7545,http://www.ssdreamsoa.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ssdreamsoa.com/,,,,,2026-08-06
X,김재헌내과의원,경기,파주시,031-941-8480,http://www.pajusinjang.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.pajusinjang.com/,,,,,2026-08-06
X,라임비뇨기과의원,경기,파주시,031-957-4212,http://www.paju-lime.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.paju-lime.com/,,,,,2026-08-06
X,서울훼밀리의원,경기,파주시,031-947-6025,http://www.535sc.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.535sc.com/,,,,,2026-08-06
X,수피부과의원,경기,파주시,031-949-0505,http://www.sooskin.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.sooskin.net/,,,,,2026-08-06
X,에센스피부과의원,경기,파주시,031-946-0700,http://www.essence-skin.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.essence-skin.co.kr/,,,,,2026-08-06
X,연세가정의학과의원,경기,파주시,031-946-0115,http://www.yonseifamily.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.yonseifamily.net/,,,,,2026-08-06
X,우리내과의원,경기,파주시,031-957-5966,http://nanum-medical.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://nanum-medical.co.kr/,,,,,2026-08-06
X,운정연세사랑의원,경기,파주시,031-945-5975,http://www.sarangclinic.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.sarangclinic.kr/,,,,,2026-08-06
X,참사랑소아청소년과의원,경기,파주시,031-937-8757,http://www.ttped.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ttped.kr/,,,,,2026-08-06
X,엠디피부과의원,경기,평택시,031-655-5151,http://www.md-skin.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.md-skin.co.kr/,,,,,2026-08-06
X,임가정의원,경기,평택시,031-683-0516,http://www.limfm.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.limfm.co.kr/,,,,,2026-08-06
X,하나로내과의원,경기,평택시,031-682-8217,http://www.ajhanaro.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ajhanaro.com/,,,,,2026-08-06
X,이함내과의원,경기,포천시,031-531-7574,http://www.ehamclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ehamclinic.co.kr/,,,,,2026-08-06
X,브리즌의원 하남미사,경기,하남시,031-793-9393,http://breezenclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://breezenclinic.com/,,,,,2026-08-06
X,삼성내과의원,경기,하남시,031-796-3341,http://hanamsm.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://hanamsm.co.kr/,,,,,2026-08-06
X,마음담은내과의원,경기,화성동탄구,031-8015-3700,http://www.maumdamun.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.maumdamun.co.kr/,,,,,2026-08-06
X,미즈파크산부인과의원,경기,화성동탄구,031-8003-7575,https://dongtanmizpark.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at https://dongtanmizpark.com/,,,,,2026-08-06
X,신수아소아청소년과의원,경기,화성동탄구,031-352-9595,http://www.soaclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.soaclinic.co.kr/,,,,,2026-08-06
X,연세내과의원,경기,화성동탄구,031-8003-6588,http://xn--2q1bm5wpcw3u89p.xn--3e0b707e/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://xn--2q1bm5wpcw3u89p.xn--3e0b707e/,,,,,2026-08-06
X,청담맑은피부과의원,경기,화성동탄구,031-613-8811,http://dongtanskinblog.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://dongtanskinblog.com/,,,,,2026-08-06
X,하얀세상의원,경기,화성동탄구,031-8003-3119,http://www.white-clinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.white-clinic.co.kr/,,,,,2026-08-06
X,아름다운의원,경기,화성만세구,031-354-1086,http://mi-skin.net/,접속 실패: net::ERR_EMPTY_RESPONSE at http://mi-skin.net/,,,,,2026-08-06
X,팔복내과가정의학과의원,경기,화성효행구,031-278-2525,http://www.palboc.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.palboc.co.kr/,,,,,2026-08-06
X,123의원,서울,강남구,02-567-9123,http://www.123nunco.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.123nunco.com/,,,,,2026-08-06
X,강남성모이비인후과의원,서울,강남구,02-552-5400,http://www.kangnament.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.kangnament.com/,,,,,2026-08-06
X,강남셀리팅의원,서울,강남구,02-555-1382,http://www.picasoskin.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.picasoskin.com/,,,,,2026-08-06
X,김현석성형외과의원,서울,강남구,02-3442-7799,http://www.e-dream.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.e-dream.co.kr/,,,,,2026-08-06
X,김혜영피부과의원,서울,강남구,02-567-0307,http://www.doctor-skin.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.doctor-skin.co.kr/,,,,,2026-08-06
X,네오유여성비뇨기과의원,서울,강남구,02-555-2125,http://uniwomanclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://uniwomanclinic.com/,,,,,2026-08-06
X,뉴헤어모발성형외과의원,서울,강남구,557-2022,http://www.new-hair.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.new-hair.co.kr/,,,,,2026-08-06
X,다편한정형외과의원,서울,강남구,02-6959-9887,http://www.xn--vb0b05iv7sgqbt90a9jcbtb.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.xn--vb0b05iv7sgqbt90a9jcbtb.com/,,,,,2026-08-06
X,대치수피부과의원,서울,강남구,02-577-1175,http://www.slimlineskin.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.slimlineskin.co.kr/,,,,,2026-08-06
X,루미에의원,서울,강남구,558-8275,http://lumieskin.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://lumieskin.com/,,,,,2026-08-06
X,리디아여성의원,서울,강남구,02-3482-2300,http://www.luceclinic.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.luceclinic.kr/,,,,,2026-08-06
X,리연케이의원,서울,강남구,558-5581,http://gigibe.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://gigibe.co.kr/,,,,,2026-08-06
X,마시멜로의원,서울,강남구,02-3443-7878,http://www.msmskin.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.msmskin.co.kr/,,,,,2026-08-06
X,마이피부과의원,서울,강남구,02-3453-7500,http://www.miclinic.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.miclinic.net/,,,,,2026-08-06
X,맥스웰피부과의원,서울,강남구,02-566-5824,http://www.maxwellhair.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.maxwellhair.co.kr/,,,,,2026-08-06
